Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
28.89750206,-333.321991,1245.560059,-849.9439697,1544.321262
28.91738025,-323.9949951,1222.088989,-858.7459717,1528.371322
28.94736233,-321.5559998,1211.36499,-861.9780273,1521.121139
28.9673901,-322.8559875,1199.48999,-866.1300049,1514.32936
28.99738244,-337.3339844,1183.026001,-876.3800049,1510.425983
29.0178424,-346.2030029,1178.109009,-879.6600342,1510.49632
29.03739202,-353.7119751,1177.370972,-884.9210205,1514.727625
29.05736436,-373.4689941,1185.161011,-896.1700439,1532.059548
29.07738475,-388.6459961,1193.921021,-905.5689697,1548.078897
29.09766598,-398.3139648,1207.01001,-913.2280273,1565.091885
29.11792671,-409.6719971,1217.448975,-924.7869873,1582.796299
29.14736813,-425.7890015,1244.91394,-935.835083,1614.587965
29.16737563,-438.1959839,1253.69397,-943.3640137,1629.018095
29.18890756,-449.1329956,1265.891968,-951.3129883,1645.964557
29.20743298,-464.447998,1277.650024,-961.44104,1665.073692
29.22737794,-474.7449951,1287.488037,-976.637085,1684.288649
29.24738598,-496.3880005,1305.154053,-992.8820801,1713.371814
29.2673866,-509.1820068,1309.333008,-995.3320313,1721.715741
29.28742956,-520.3060303,1315.161011,-995.0720215,1729.31639
29.30738771,-528.6810303,1316.831055,-1000.429077,1736.20448
29.32738236,-532.2059937,1319.800049,-1009.164063,1744.570862
29.3474059,-531.0930176,1326.046997,-1020.727051,1755.6606
29.36739356,-546.9489746,1350.764038,-1054.655029,1798.892409
29.39748979,-546.9520264,1350.766968,-1054.659058,1798.897898
29.41738829,-570.4260254,1385.375,-1080.772949,1847.354841
29.43735398,-584.4680176,1408.401978,-1101.741943,1881.232124
29.45735263,-603.960022,1431.110962,-1123.074951,1916.805582
29.47736317,-623.3729858,1453.512939,-1137.340942,1948.034436
29.49741313,-646.1560059,1472.796021,-1152.137939,1978.400246
29.51732513,-672.2990112,1490.52002,-1171.511963,2011.48606
29.53733336,-694.3530273,1507.155029,-1188.947021,2041.381255
29.55745929,-736.1920166,1536.227051,-1230.995972,2101.742924
29.57730779,-754.9279785,1555.240967,-1249.720947,2133.188497
29.59743356,-781.5670166,1570.897949,-1268.390991,2165.036507
29.61748786,-805.4619751,1591.098022,-1286.008057,2198.676564
29.63736879,-833.0339966,1612.120972,-1299.692017,2232.057124
29.65734083,-863.1550293,1629.343018,-1311.724976,2262.833994
29.67737325,-917.1030273,1651.786011,-1345.686035,2319.557262
29.69736421,-944.9559937,1660.290039,-1363.488037,2347.041642
29.71741444,-973.5079956,1668.254028,-1384.949951,2376.736352
29.73735763,-1007.388977,1676.567017,-1397.912964,2404.136054
29.75742098,-1043.640015,1682.780029,-1401.006958,2425.644987
29.77736279,-1076.93103,1685.453003,-1395.041016,2438.579854
29.79735052,-1116.21106,1683.786011,-1395.41394,2455.247956
29.81740502,-1115.555054,1682.637939,-1398.426025,2455.876394
29.8372974,-1111.078003,1679.959961,-1408.087036,2457.533092
29.85730133,-1101.942017,1679.482056,-1413.488037,2456.193114
29.87727448,-1094.214966,1684.363037,-1417.879028,2458.610618
29.89733252,-1080.887939,1697.552002,-1417.329956,2461.468208
29.91730556,-1070.900024,1714.220947,-1423.98999,2472.474026
29.93733775,-1059.052002,1738.678955,-1437.989014,2492.470272
29.95728909,-1061.602051,1738.479004,-1445.05896,2497.499461
29.97730479,-1074.171021,1737.219971,-1453.118042,2506.656868
29.99733817,-1089.348999,1735.72998,-1464.56604,2518.807951
30.01727506,-1108.276001,1733.781982,-1470.824951,2529.348077
30.03729429,-1123.772949,1732.271973,-1484.112061,2542.87641
30.05732313,-1173.633057,1727.083008,-1494.880005,2568.053056
30.07729021,-1198.505981,1724.42395,-1492.910034,2576.593666
30.09729817,-1223.899048,1721.704956,-1490.630005,2585.37708
30.11728633,-1249.900024,1716.237061,-1495.909058,2597.203039
30.13734875,-1274.130005,1710.030029,-1507.884033,2611.766496
30.15732021,-1296.572021,1704.022949,-1521.079956,2626.495279
30.17730998,-1348.553955,1690.380005,-1535.526001,2652.135447
30.19732309,-1362.98999,1686.68396,-1520.223022,2648.343356
30.21733625,-1373.996948,1683.286987,-1498.152954,2639.277357
30.23736948,-1381.505005,1681.088989,-1483.750977,2633.653969
30.25729486,-1384.074951,1680.260986,-1478.234985,2631.372099
30.2773439,-1382.25,1680.750977,-1482.525024,2633.138689
30.29729917,-1375.677979,1682.581055,-1494.780029,2637.79003
30.31730467,-1349.13501,1690.427979,-1545.33606,2658.15266
30.33733102,-1344.192017,1692.057007,-1554.843018,2662.225742
30.35729598,-1343.807007,1692.357056,-1556.083984,2662.94706
30.37733579,-1346.069946,1691.067993,-1551.160034,2660.397096
30.39731667,-1353.360962,1689.399048,-1537.079956,2654.857779
30.42732602,-1358.411987,1687.400024,-1468.140015,2616.875441
30.44733417,-1380.774048,1681.093994,-1475.487061,2628.626268
30.47749533,-1299.833008,1701.392944,-1273.811035,2491.364757
30.49729875,-1325.894043,1694.357056,-1296.485962,2511.914946
30.51733436,-1348.246948,1688.540039,-1303.25,2523.370337
30.53728106,-1369.349976,1682.862061,-1310.30603,2534.570173
30.55729548,-1285.540039,1703.369019,-1098.467041,2400.147713
30.57729579,-1293.109985,1701.718994,-1089.266968,2398.850453
30.59734813,-1062.343994,1729.19397,-548.0600586,2102.155174
30.61731206,-1072.958008,1728.015991,-543.1700439,2105.305643
30.63727598,-1072.95105,1728.016968,-543.1409912,2105.295403
30.65727602,-1077.886963,1727.487061,-542.5440674,2107.227068
30.67732156,-1078.864014,1727.447998,-548.6729736,2109.280962
30.69734879,-1078.202026,1727.608032,-558.1650391,2111.56277
30.71729094,-1077.220947,1727.777954,-564.5889893,2112.908506
30.73728079,-1086.828979,1726.828003,-571.0939941,2118.792234
30.75729232,-1101.947998,1725.238037,-572.4210205,2125.653194
30.7773219,-1126.776001,1722.608032,-573.5080566,2136.799963
30.79735809,-1128.994995,1721.769043,-514.6480713,2122.258461
30.81728659,-1157.17395,1718.639038,-501.6570129,2131.767214
30.83728356,-1190.572021,1715.009033,-493.605011,2145.312012
30.85733136,-1273.386963,1701.020996,-452.5950012,2172.516748
30.87727444,-1143.993042,1722.659058,-756.361084,2201.898362
30.89733652,-1180.342041,1718.629028,-739.7410889,2212.263535
30.9172839,-1208.140015,1715.56897,-729.2000732,2221.376135
30.93729756,-1224.947998,1713.718994,-723.4899902,2227.278194
30.95728194,-1079.987061,1732.157959,-1018.062012,2281.050965
30.97728317,-1075.937012,1732.588013,-1018.340088,2279.587289
30.99727475,-1046.198975,1736.128052,-1054.925049,2285.068875
31.01730479,-1017.921997,1739.458008,-1086.619019,2289.676886
31.03728659,-982.0250244,1743.776978,-1136.031982,2301.238788
31.05732132,-945.4589844,1748.136963,-1181.774048,2312.242512
31.07728025,-915.4609985,1751.766968,-1224.79895,2325.271773
31.09728948,-894.6309814,1754.406006,-1266.655029,2341.520871
31.11729002,-904.7890015,1753.636963,-1296.161987,2360.915422
31.1372954,-941.4450073,1749.587036,-1282.001953,2364.508936
31.15728744,-996.7280273,1743.468018,-1257.855957,2369.672783
31.17728602,-1068.040039,1735.519043,-1221.550049,2375.904122
31.19731867,-1148.871948,1726.411011,-1170.907959,2381.475841
31.2173419,-1243.723022,1715.021973,-1116.964966,2394.94427
31.23728317,-1351.19397,1686.704956,-1180.18103,2462.422794
31.25729771,-1290.112061,1705.603027,-1435.543945,2575.705192
31.27730148,-1517.043945,1641.54895,-1158.5,2517.58367
31.29728359,-1689.374023,1592.982056,-897.0839844,2489.244081
31.3172769,-1835.76001,1551.003052,-618.7830811,2481.63611
31.33727256,-1879.85498,1538.442017,-535.1060791,2487.367504
31.35730782,-1921.979004,1526.110962,-454.1769714,2495.855501
31.37730375,-2025.541992,1496.551025,-258.0109863,2531.611148
31.39732213,-2083.037109,1479.780029,-147.651001,2559.412697
31.41729686,-2147.250977,1461.668945,-25.34700012,2597.653813
31.43727748,-2169.38501,1455.378052,16.65599823,2612.400049
31.45729417,-2169.407959,1455.126953,16.66899872,2612.279311
31.47729052,-2169.410889,1455.125977,16.67199707,2612.281219
31.49727952,-2169.393066,1455.375,16.66400146,2612.40509
31.5172834,-2169.39502,1455.375,16.66600037,2612.406725
31.54730632,-2169.416992,1455.125,16.6780014,2612.285782
31.56730244,-2169.397949,1455.374023,16.66899872,2612.408633
31.58735294,-2169.398926,1455.374023,16.66999817,2612.40945
31.60730217,-2169.948975,1455.063965,16.98100281,2612.695552
31.6273048,-2169.949951,1455.063965,16.98100281,2612.696363
31.64730744,-2169.950928,1455.062988,16.98200226,2612.696637
31.66737094,-2169.400879,1455.373047,16.67199707,2612.410541
31.68728702,-2169.951904,1455.062988,16.98300171,2612.697455
31.71729398,-2169.951904,1455.062988,16.98300171,2612.697455
31.73732798,-2169.4021,1455.373047,16.67300415,2612.411561
31.75728429,-2169.4021,1455.373047,16.67300415,2612.411561
31.77728759,-2170.292969,1455.272949,16.97299957,2613.097589
31.79733855,-2169.952881,1455.062988,16.98300171,2612.698266
31.81728132,-2169.403076,1455.373047,16.67199707,2612.412366
31.83741109,-2169.952881,1455.062988,16.98200226,2612.698259
31.85733844,-2169.952881,1455.062988,16.98200226,2612.698259
31.87738194,-2169.422119,1455.123047,16.68000031,2612.288965
31.89736636,-2169.950928,1455.063965,16.97699738,2612.697148
31.91730321,-2169.418945,1455.124023,16.67300415,2612.286828
31.93731313,-2169.397949,1455.374023,16.66099548,2612.408582
31.95729386,-2169.946045,1455.064941,16.96699524,2612.693572
31.97731594,-2169.388916,1455.375977,16.64399719,2612.40206
31.99736459,-2169.925049,1455.069946,16.93299866,2612.678701
32.01736652,-2169.329102,1455.360962,16.50099945,2612.343117
32.03732413,-2169.600098,1455.099976,16.69999695,2612.424049
32.06733405,-2169.600098,1455.099976,16.69999695,2612.424049
32.08740094,-2169.600098,1455.099976,16.69999695,2612.424049
32.10744302,-2169.600098,1455.099976,16.69999695,2612.424049
32.12737705,-2169.699951,1455.099976,16.69999695,2612.506977
32.14731679,-2169.699951,1455.099976,16.69999695,2612.506977
32.16732394,-2169.699951,1455.099976,16.69999695,2612.506977
32.18737663,-2169.699951,1455.099976,16.69999695,2612.506977
32.21742582,-2169.699951,1455.099976,16.80000305,2612.507619
32.23735717,-2169.800049,1455.099976,16.80000305,2612.590751
32.25735629,-2169.800049,1455.099976,16.80000305,2612.590751
32.27737029,-2169.800049,1455.099976,16.80000305,2612.590751
32.29739498,-2169.800049,1455.099976,16.80000305,2612.590751
32.31737444,-2104.106934,1473.973999,-108.4629974,2571.30892
32.33735605,-2026.055054,1496.937012,-258.2399902,2532.273167
32.35741717,-1953.078003,1517.676025,-397.0989685,2505.10315
32.37738725,-1884.156982,1537.895996,-529.0540771,2488.989724
32.39735394,-1821.20105,1555.597046,-648.6550293,2481.412658
32.41753921,-1766.239014,1571.792969,-753.5460205,2481.524732
32.43730975,-1665.896973,1600.967041,-945.4680176,2496.441059
32.45734179,-1605.427979,1617.379028,-990.2220459,2484.724052
32.47741809,-1503.545044,1644.420044,-933.7709961,2415.924927
32.49733779,-1407.493042,1669.51001,-869.9439697,2350.553732
32.51746129,-1315.552002,1693.420044,-807.0319824,2291.211281
32.53734075,-1237.180054,1712.770996,-758.4990234,2244.887467
32.55728275,-1090.850952,1727.352051,-664.2850342,2148.249407
32.57730482,-1026.399048,1733.922974,-636.8580322,2113.190014
32.59730082,-987.5869751,1710.494019,-613.7600098,2068.288948
32.61728536,-524.4920044,652.6710205,-971.9250488,1282.852144
32.63728121,-489.2559814,638.4680176,-932.9880371,1231.86018
32.65727705,-489.2520142,638.4650269,-932.9899902,1231.858533
32.67727963,-457.1690063,624.1829834,-894.6920166,1182.827841
32.69734259,-423.6369629,610.5620117,-856.4040527,1133.879248
32.71729955,-389.565979,598.7910156,-822.4650879,1089.385677
32.73732232,-361.6950073,583.5999756,-787.8560791,1045.049956
32.7573314,-341.7439575,569.1300049,-758.2670898,1007.802994
32.77728463,-304.2099915,534.8619995,-693.6750488,927.2573272
32.79738098,-285.3389893,519.7719727,-664.6860352,890.7237325
32.81728563,-266.9989929,501.1919556,-642.3060303,857.3440821
32.8372914,-254.5780029,485.2420044,-620.4080811,827.753556
32.85728021,-243.6369934,470.631958,-597.6580811,798.7794478
32.87731348,-242.0469971,455.631958,-584.7990723,779.8571567
32.90730417,-232.1569977,433.0319824,-551.3189697,738.4891169
32.92728767,-229.345993,425.6820068,-538.1300049,723.4560509
32.94733867,-226.2460022,421.4219971,-530.5800781,714.3521348
32.97729444,-222.7859955,418.9920044,-527.0710449,709.2191382
32.99731663,-223.875,418.381958,-527.6710205,709.6479298
33.01730455,-217.625,422.8009644,-527.1610107,709.943679
33.03729932,-216.7149963,420.8809814,-526.4710693,708.0098707
33.05805009,-215.4340057,419.2609863,-525.7810059,706.1425151
33.08728782,-215.8339996,413.09198,-514.8110352,694.4492071
33.1072974,-221.8339996,406.59198,-505.1319885,685.3361857
33.12732482,-220.6439972,397.6119995,-497.1020203,673.7132136
33.1472979,-225.3939972,385.5230103,-491.7829895,664.2898119
33.17732375,-226.3939972,373.1339722,-467.105011,639.2732549
33.19732852,-231.2839966,367.9849854,-455.0080261,629.2356795
33.21728878,-230.4250031,364.4779663,-445.9750061,620.3495595
33.2373254,-229.4409943,362.5089722,-438.2499695,613.2853826
33.25728244,-222.371994,359.6809692,-431.9429626,604.4786401
33.27728959,-208.8549957,360.2420044,-419.5569763,591.1199264
33.30730694,-201.8470001,358.9349976,-414.8329773,584.519412
33.32729117,-192.302002,359.8469849,-404.6609802,574.6480848
33.34733894,-185.7160034,355.09198,-385.7160339,556.1992512
33.36730309,-179.0310059,353.6449585,-369.6719971,542.0094493
33.38728513,-162.1450043,350.5299683,-354.9700012,524.5626396
33.41727978,-153.5339966,334.3439941,-323.6319885,489.9961821
33.43727667,-145.0700073,325.8189697,-308.8110046,471.7706484
33.46729555,-142.1690063,302.9030151,-290.428009,443.0696236
33.48736167,-144.0140076,295.5929565,-281.2739868,432.7011509
33.50734071,-144.298996,284.7449951,-276.855011,422.5524933
33.52733863,-146.0540009,280.7210083,-270.5870056,416.3572784
33.54730594,-147.279007,276.5280151,-265.2200012,410.4881217
33.56732528,-150.8919983,272.6140137,-263.5580139,408.1049158
33.58730317,-155.6360016,268.2799683,-257.6109924,403.1874623
33.60729682,-157.4420013,265.5469971,-254.1540222,399.8718025
33.62729428,-161.2669983,260.8649902,-253.3970032,397.8286429
33.64732255,-161.2160034,260.0620117,-248.1430054,393.9515209
33.66844075,-160.9550018,259.7789917,-242.6119995,390.1951043
33.68735675,-163.2319946,255.4799957,-237.8710022,385.3535078
33.70731667,-162.7819977,252.7299957,-233.4700012,380.6293091
33.72731982,-164.5800018,244.1439972,-221.5160217,368.4592464
33.75732182,-163.1000061,242.4340057,-210.401001,360.0617174
33.77733213,-160.7740021,227.9010162,-185.6300049,335.030822
33.79731813,-158.154007,224.5810089,-176.5829773,326.5438215
33.81730413,-158.1529999,224.5789948,-176.5780029,326.5392585
33.8373049,-156.3919983,220.9300079,-169.6799927,319.4680351
33.85728675,-153.9830017,216.8419952,-161.5229797,311.1605513
33.87733275,-151.1940002,209.2279816,-147.1130066,297.1164935
33.90733405,-148.8240051,206.9090118,-139.946991,290.7663735
33.93729167,-147.9230042,199.8440094,-125.8880005,278.6873372
33.95730809,-151.447998,195.8769989,-117.8040009,274.1935036
33.98729951,-146.1529999,184.0390167,-105.0360107,257.417215
34.00730613,-142.5769958,181.8289948,-96.34300232,250.3436781
34.02728967,-142.1959991,175.5550079,-91.49499512,243.7428914
34.05728867,-140.1889954,168.6499786,-81.10400391,233.8239277
34.07729751,-137.8410034,165.5970001,-76.3500061,228.5865965
34.09733686,-135.4340057,163.7819977,-70.42700195,223.8903198
34.11732825,-133.4660034,157.6710052,-65.8789978,216.8256496
34.14734563,-133.5050049,155.1269989,-63.00999451,214.1453514
34.16735794,-132.0169983,154.2610016,-60.80099487,211.9474119
34.18730186,-133.3540039,147.8430023,-59.64199829,207.8413136
34.20735486,-132.3950043,149.4149933,-57.53599548,207.7586777
34.22730586,-135.6699982,147.8029938,-56.27999878,208.3734907
34.24729863,-131.4450073,148.7180023,-53.81700134,205.6480095
34.26733751,-131.0950012,148.7450104,-53.19299316,205.2814458
34.28727548,-132.3630066,147.8750153,-54.70800781,205.8639157
34.30735163,-132.3639984,147.6349945,-55.91299438,206.0159766
34.32728894,-133.6419983,146.7559967,-56.81100464,206.4582198
34.3473074,-135.3379974,147.3369904,-56.85099792,207.9822066
34.36733151,-134.9600067,147.1599884,-59.90699768,208.4684963
34.38731501,-135.9170074,145.5780182,-61.99299622,208.5893666
34.41730267,-132.628006,147.6869965,-62.65299988,208.151472
34.43735632,-134.4120026,146.542984,-66.28900146,209.6083594
34.46737713,-131.5749969,148.6580048,-72.14099121,211.2238263
34.49728805,-132.720993,147.4199982,-84.59899902,215.6490401
34.51729251,-135.4450073,148.9779816,-93.49700928,221.9943237
34.53734044,-136.6040039,151.1569977,-99.6269989,226.7920429
34.55741601,-140.8930054,157.727005,-107.1419983,237.0823799
34.57743698,-139.8919983,164.8440094,-117.6080017,246.1198096
34.59736255,-145.1609955,169.0520172,-127.1600037,256.5540209
34.61730578,-148.746994,174.9799957,-138.9640198,268.4300019
34.63741805,-155.8549957,181.6770172,-159.2220154,287.4873362
34.65731451,-161.8919983,185.7140045,-171.5279846,300.2008662
34.68736786,-165.2350006,201.8759918,-194.6659851,325.5017162
34.70738544,-167.4109955,208.6209869,-210.394989,340.3163367
34.72741236,-169.6849976,216.3209991,-224.5950012,355.0080107
34.75738613,-175.2200012,233.4129791,-260.6140137,391.2842084
34.77740259,-180.1419983,244.6369781,-280.1679993,413.2704906
34.79738305,-185.1419983,257.1239624,-300.6759949,436.8024101
34.81836055,-190.6889954,269.0490112,-322.071991,460.9555627
34.83738867,-197.503006,280.1019897,-344.980011,486.287744
34.85735674,-205.3959961,293.5109863,-365.2340088,511.5975914
34.87743944,-224.7830048,318.4639893,-408.7149963,564.7961224
34.89746282,-229.6300049,335.7119751,-429.0760193,591.2179798
34.91736998,-235.6239929,350.8590088,-451.8119812,618.6717841
34.93737844,-238.9889984,366.0449829,-476.0550232,646.3227181
34.95731324,-243.8820038,381.0999756,-503.6740417,677.0547714
34.97730648,-249.3950043,398.0539551,-527.0830078,706.0179293
34.99733278,-260.8150024,416.9469604,-556.4500732,742.6344439
35.02734998,-296.0679932,454.4099731,-616.2080078,820.8879273
35.04738501,-312.6489868,474.7539673,-644.4660645,859.3469769
35.06746155,-339.3880005,520.4639893,-710.9080811,944.1701535
35.08734432,-354.9699707,543.7379761,-746.6149902,989.4890653
35.11735071,-377.1209717,566.0410156,-780.2210693,1035.068875
35.13741836,-419.5999756,610.5120239,-839.7340088,1119.79564
35.15736809,-441.0209961,628.8460083,-869.5,1160.162519
35.17737428,-455.9329834,647.6290283,-900.125,1198.967581
35.19940767,-466.9249878,667.3319702,-931.3590088,1237.247148
35.21747051,-479.6459961,689.3829956,-964.8520508,1279.159363
35.2374169,-499.3670044,708.4550171,-1000.44397,1323.693338
35.25741994,-544.0460205,757.2949829,-1069.034058,1418.561095
35.27737071,-567.3369751,783.2459717,-1102.786987,1466.793999
35.29979078,-588.0869751,808.4269409,-1133.729004,1511.536259
35.31737336,-606.0880127,837.2079468,-1169.68103,1560.901514
35.33744759,-625.348999,860.8189087,-1203.292969,1606.233026
35.35738294,-646.8590088,882.6599731,-1234.41394,1649.634196
35.37746101,-699.0280151,914.9910278,-1285.594971,1725.863023
35.39737871,-726.4180298,929.8319702,-1305.477051,1759.699115
35.4173634,-751.8380127,944.8930054,-1327.488037,1794.521573
35.43736486,-780.9379883,956.8439331,-1351.879028,1831.117517
35.46739448,-843.5360107,981.223938,-1396.729004,1903.997198
35.48744713,-878.6560059,995.7449341,-1416.071045,1941.340144
35.50738101,-918.1660156,1009.065979,-1438.781982,1982.759838
35.53741401,-988.8740234,1039.645996,-1486.722046,2066.174744
35.55738474,-1022.723999,1055.866943,-1512.852051,2109.393445
35.57737471,-1059.032959,1072.296997,-1536.572998,2152.307654
35.59748874,-1095.375977,1088.954956,-1558.477051,2194.201938
35.62017248,-1163.573975,1127.814941,-1606.406006,2281.756164
35.64737224,-1191.314941,1156.704956,-1631.737061,2328.038548
35.66734717,-1222.844971,1185.494019,-1661.396973,2379.282621
35.69732671,-1291.802979,1245.503052,-1726.706055,2490.290462
35.71731705,-1333.053955,1271.802979,-1761.587036,2549.059542
35.73733648,-1347.63501,1306.902954,-1743.499023,2562.011767
35.75738821,-1358.036011,1376.401001,-1687.762939,2566.57072
35.77735009,-1361.786987,1404.350952,-1666.515015,2569.812773
35.79733874,-1369.037964,1425.380981,-1641.667969,2569.250787
35.81733932,-1371.739014,1439.240967,-1628.139038,2569.809178
35.84738905,-1375.009033,1460.770996,-1611.230957,2573.046238
35.86772163,-1376.75,1467.281006,-1604.151978,2573.258184
35.88748417,-1379.699951,1474.390991,-1594.963013,2573.190192
35.90736978,-1382.390991,1482.531006,-1585.494019,2573.459601
35.92738482,-1385.301025,1490.390991,-1575.714966,2573.558216
35.94738678,-1392.470947,1509.939941,-1551.727051,2574.247619
35.96740051,-1396.069946,1520.698975,-1538.698975,2574.709926
35.98743521,-1402.410034,1533.848022,-1518.442017,2573.928868
36.00739421,-1407.170044,1543.477051,-1504.774048,2574.255985
36.02735236,-1419.708984,1568.813965,-1466.358032,2574.287617
36.0474214,-1419.709961,1568.813965,-1466.359009,2574.288712
36.06749044,-1419.709961,1568.812988,-1466.360962,2574.289229
36.08731082,-1420.560059,1588.900024,-1454.894043,2580.564055
36.10921609,-1418.821045,1590.859009,-1457.094971,2582.055634
36.12738744,-1420.45105,1590.647949,-1453.738037,2580.92936
36.14734959,-1415.952026,1582.738037,-1466.258057,2580.676757
36.16732101,-1409.104004,1574.639038,-1485.177002,2582.791691
36.18731371,-1405.885986,1568.80896,-1494.717041,2582.993611
36.20732547,-1400.667969,1560.51001,-1510.276001,2584.181853
36.23733267,-1398.28894,1555.810059,-1516.506958,2583.708624
36.25734947,-1398.819946,1550.751953,-1517.239014,2581.383948
36.27736313,-1399.500977,1551.171021,-1516.041016,2581.301005
36.29736697,-1402.331055,1554.54895,-1508.546997,2580.478418
36.31747086,-1405.22998,1556.916992,-1501.623047,2579.444435
36.3374774,-1404.469971,1557.515015,-1502.86499,2580.114745
36.35742055,-1403.46106,1556.642944,-1505.275024,2580.444361
36.37739897,-1402.432983,1555.784058,-1508.28894,2581.127241
36.39740871,-1398.980957,1551.233032,-1516.332031,2581.227318
36.41749947,-1397.488037,1549.19104,-1521.421997,2582.187171
36.43750478,-1396.823975,1545.557007,-1524.630981,2581.542815
36.4573594,-1396.859009,1536.866943,-1528.859985,2578.873387
36.47741051,-1394.94397,1525.44104,-1537.829956,2576.385068
36.49744167,-1391.780029,1513.963989,-1550.128052,2575.273886
36.51746636,-1384.006958,1473.755981,-1586.314941,2569.791246
36.53747763,-1380.511963,1441.834961,-1609.232056,2564.045464
36.55737751,-1378.264038,1387.255005,-1642.095947,2553.540152
36.57732109,-1352.047974,1316.938965,-1655.449951,2510.553027
36.59743847,-1271.463013,1229.493042,-1586.034058,2375.663142
36.61735286,-1161.821045,1127.41394,-1500.031006,2207.030437
36.63734594,-1033.452026,1013.833923,-1393.397949,2009.338239
36.65728613,-764.2509766,790.1710205,-1140.564941,1584.08907
36.67730171,-647.8410034,688.1040039,-1007.802002,1381.611364
36.69734974,-551.0939941,599.3029785,-879.4639893,1198.468005
36.7173094,-474.8330078,525.0109863,-764.7780762,1042.107685
36.73729878,-422.2849731,457.7130127,-673.3129883,917.1565737
36.75733817,-375.5700073,401.2780151,-600.4190674,813.9901304
36.77730721,-319.8569946,318.664978,-497.5970154,671.9067308
36.79729486,-300.0440063,294.2909546,-457.20401,621.0226071
36.81843601,-291.0610046,272.6589966,-429.9020081,586.4087085
36.83832547,-285.7189941,255.9170074,-404.3710022,557.3551522
36.85729509,-276.5480042,249.594986,-377.348999,530.2534514
36.87732959,-274.427002,240.1439972,-362.5580139,514.2252738
36.89730051,-278.6260071,227.1529999,-337.2680054,492.9306692
36.91729471,-273.2850037,224.1720123,-333.4169922,485.9060352
36.93748471,-272.1849976,221.6820221,-323.4960022,477.3649079
36.96734328,-272.3240051,221.3209991,-314.29599,471.0895008
36.98730367,-280.7130127,216.6510162,-312.9750061,472.9596312
37.00728955,-283.4630127,215.3300018,-310.1950073,472.1644119
37.02730386,-218.526001,228.6269989,-176.9889832,362.4210506
37.05229024,-217.8059998,223.9359894,-176.7989807,358.9493842
37.07727663,-217.8059998,223.9359894,-176.7989807,358.9493842
37.09734824,-224.4060059,217.6859894,-172.6490173,357.1455286
37.1272829,-233.4349976,212.3960114,-166.098999,356.6410537
37.14733609,-233.1950073,210.9049835,-164.8190002,355.0015864
37.16729094,-219.9349976,216.6549835,-173.1690063,353.9749847
37.18733413,-216.4660034,216.0349884,-173.7200012,351.7204652
37.20730355,-216.2660065,213.5559845,-174.8509827,350.6422824
37.2273179,-210.746994,215.6259918,-172.7220154,347.4791482
37.24733501,-211.9080048,217.8170013,-178.3450012,352.3580395
37.26734432,-206.0099945,226.5070038,-182.9089966,356.6528307
37.28734217,-211.470993,227.9680023,-185.4819946,362.0676198
37.31732897,-200.6950073,233.9069977,-188.9670105,361.5238589
37.33727524,-198.9380035,228.3679962,-193.0310059,359.1507207
37.35731794,-186.0970001,224.2389984,-194.2669983,350.2211994
37.37729278,-186.154007,218.470993,-194.053009,346.4671116
37.3972817,-178.7180023,215.9519806,-188.9729919,338.0623818
37.4172854,-178.3650055,210.3869781,-179.8730164,329.2887149
37.43731978,-179.1490021,208.6880035,-169.1059875,322.8651155
37.45732744,-182.1100006,204.2140045,-153.6570129,313.8118697
37.47731136,-183.5019989,201.4389801,-141.9360046,307.2400946
37.49728659,-175.1869965,188.8800201,-123.6149902,285.739062
37.51728697,-172.9819946,185.2379913,-111.5169983,276.896957
37.53734424,-172.9720001,181.6569977,-104.0289917,271.552221
37.55728367,-173.0319977,177.5590057,-94.69900513,265.396259
37.57732955,-172.1750031,176.0869904,-87.90699768,261.4928299
37.59727917,-173.7920074,173.8690033,-82.94699097,259.4499865
37.61729101,-173.5659943,169.2970123,-71.79000854,252.8644658
37.64729978,-173.3560028,167.8220062,-69.33898926,251.0466588
37.66728786,-173.8090057,166.9519806,-64.98599243,249.6111246
37.6973314,-172.4210052,167.779007,-59.46200562,247.8195479
37.71727724,-174.973999,163.4879913,-58.97900391,246.6226805
37.7473329,-173.3500061,167.1150055,-56.02099609,247.2165077
37.76731851,-175.5160065,165.4010162,-59.02200317,248.2880616
37.78730074,-174.1139984,168.2870026,-57.56900024,248.8983517
37.80729186,-176.0039978,168.1009979,-59.70999146,250.6005503
37.82729955,-175.2519989,168.6750031,-60.32600403,250.6067568
37.84735578,-176.0769958,169.0999908,-61.86300659,251.8430999
37.8677582,-175.923996,170.891983,-64.36799622,253.5676658
37.8873039,-175.9109955,170.8990021,-64.98001099,253.7194298
37.90734078,-176.0590057,173.6289825,-65.08499146,255.6948439
37.92735882,-176.9129944,173.5460052,-66.61700439,256.6208269
37.94729809,-176.8209991,174.5700226,-67.87200928,257.5790523
37.96733959,-176.9859924,174.3180084,-70.00299072,258.0915115
37.98770109,-176.6060028,174.6040192,-70.0019989,258.0242694
38.00731186,-175.6790009,175.6850128,-69.12799072,257.8895387
38.02729594,-176.2640076,174.6269989,-69.39801025,257.6425294
38.04730747,-177.8760071,173.9470062,-69.08200073,258.2048754
38.0672749,-177.1849976,173.9989777,-67.26800537,257.2841855
38.08740005,-175.973999,174.3339996,-65.7749939,256.291907
